time,temp2,hum,dew,rain,mean1,dir,rainsum,rainint,press1,rainclass,gust2,road1_surface,road1_freez,road1_status,road1_salt,road2_surface,road2_freez,road2_salt,date,station_id,station_name
23:55,3.6,61,-3.3,0,8.9,265,0.0,0.00,918.0,0,21.8,,,NA,,,,,2023-02-08,F-29,Skopunar havn
23:50,3.5,65,-2.5,0,7.4,260,0.0,0.00,918.1,0,15.5,,,NA,,,,,2023-02-08,F-29,Skopunar havn
23:45,3.2,68,-2.2,0,6.0,247,0.0,0.00,918.1,0,17.8,,,NA,,,,,2023-02-08,F-29,Skopunar havn
23:40,2.8,74,-1.2,0,5.5,240,0.0,0.00,918.1,0,17.8,,,NA,,,,,2023-02-08,F-29,Skopunar havn
23:35,2.2,84,-0.2,0,5.9,253,0.0,0.00,918.1,0,14.3,,,NA,,,,,2023-02-08,F-29,Skopunar havn
23:30,1.8,90,0.3,0,7.4,267,0.0,0.00,918.1,0,16.5,,,NA,,,,,2023-02-08,F-29,Skopunar havn
23:25,1.2,89,-0.3,0,8.0,270,0.0,0.00,918.2,0,17.2,,,NA,,,,,2023-02-08,F-29,Skopunar havn
23:20,1.3,84,-1.2,0,6.3,251,0.0,0.00,918.2,0,17.2,,,NA,,,,,2023-02-08,F-29,Skopunar havn
23:15,2.2,81,-0.8,0,4.4,229,0.0,0.00,918.2,0,11.7,,,NA,,,,,2023-02-08,F-29,Skopunar havn
23:10,1.5,85,-0.8,0,4.3,222,0.0,0.00,918.1,0,14.7,,,NA,,,,,2023-02-08,F-29,Skopunar havn
23:05,1.0,87,-0.9,0,4.0,234,0.0,0.00,918.2,0,14.7,,,NA,,,,,2023-02-08,F-29,Skopunar havn
23:00,0.6,87,-1.2,0,4.6,251,0.0,0.00,918.2,0,12.7,,,NA,,,,,2023-02-08,F-29,Skopunar havn
22:55,0.4,86,-1.6,0,7.3,258,0.0,0.00,918.2,0,21.8,,,NA,,,,,2023-02-08,F-29,Skopunar havn
22:50,0.4,81,-2.4,0,8.5,268,0.0,0.00,918.2,0,21.8,,,NA,,,,,2023-02-08,F-29,Skopunar havn
