time,temp2,hum,dew,rain,mean1,dir,rainsum,rainint,press1,rainclass,gust2,road1_surface,road1_freez,road1_status,road1_salt,road2_surface,road2_freez,road2_salt,date,station_id,station_name
23:55,3.9,79,0.6,0,NA,NA,0.0,0.00,1014.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:55,3.9,79,0.6,0,NA,NA,0.0,0.00,1014.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:50,3.8,78,0.4,0,NA,NA,0.0,0.00,1014.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:50,3.8,78,0.4,0,NA,NA,0.0,0.00,1014.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:45,3.7,78,0.3,0,NA,NA,0.0,0.00,1014.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:45,3.7,78,0.3,0,NA,NA,0.0,0.00,1014.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:40,3.8,78,0.2,0,NA,NA,0.0,0.00,1014.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:40,3.8,78,0.2,0,NA,NA,0.0,0.00,1014.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:35,3.7,77,0.1,0,NA,NA,0.0,0.00,1014.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:35,3.7,77,0.1,0,NA,NA,0.0,0.00,1014.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:30,3.7,76,-0.1,0,NA,NA,0.0,0.00,1014.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:30,3.7,76,-0.1,0,NA,NA,0.0,0.00,1014.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:25,3.7,75,-0.2,0,NA,NA,0.0,0.00,1015.0,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:25,3.7,75,-0.2,0,NA,NA,0.0,0.00,1015.0,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:20,3.6,75,-0.4,0,NA,NA,0.0,0.00,1015.0,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:20,3.6,75,-0.4,0,NA,NA,0.0,0.00,1015.0,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:15,3.5,74,-0.6,0,NA,NA,0.0,0.00,1015.1,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:15,3.5,74,-0.6,0,NA,NA,0.0,0.00,1015.1,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:10,3.5,73,-0.8,0,NA,NA,0.0,0.00,1015.3,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:10,3.5,73,-0.8,0,NA,NA,0.0,0.00,1015.3,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:05,3.5,72,-1.0,0,NA,NA,0.0,0.00,1015.3,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:05,3.5,72,-1.0,0,NA,NA,0.0,0.00,1015.3,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:00,3.5,71,-1.2,0,NA,NA,0.0,0.00,1015.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
23:00,3.5,71,-1.2,0,NA,NA,0.0,0.00,1015.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:55,3.5,70,-1.4,0,NA,NA,0.0,0.00,1015.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:55,3.5,70,-1.4,0,NA,NA,0.0,0.00,1015.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:50,3.6,69,-1.6,0,NA,NA,0.0,0.00,1015.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:50,3.6,69,-1.6,0,NA,NA,0.0,0.00,1015.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:45,3.5,67,-1.9,0,NA,NA,0.0,0.00,1015.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:45,3.5,67,-1.9,0,NA,NA,0.0,0.00,1015.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:40,3.8,65,-2.1,0,NA,NA,0.0,0.00,1015.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:40,3.8,65,-2.1,0,NA,NA,0.0,0.00,1015.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:35,3.6,65,-2.4,0,NA,NA,0.0,0.00,1015.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:35,3.6,65,-2.4,0,NA,NA,0.0,0.00,1015.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:30,3.8,63,-2.5,0,NA,NA,0.0,0.00,1016.0,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:30,3.8,63,-2.5,0,NA,NA,0.0,0.00,1016.0,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:25,4.1,61,-2.7,0,NA,NA,0.0,0.00,1015.9,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:25,4.1,61,-2.7,0,NA,NA,0.0,0.00,1015.9,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:10,4.2,60,-3.0,0,NA,NA,0.0,0.00,1016.0,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:10,4.2,60,-3.0,0,NA,NA,0.0,0.00,1016.0,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:05,4.1,60,-3.0,0,NA,NA,0.0,0.00,1016.1,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:05,4.1,60,-3.0,0,NA,NA,0.0,0.00,1016.1,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:00,4.0,60,-3.2,0,NA,NA,0.0,0.00,1016.3,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
22:00,4.0,60,-3.2,0,NA,NA,0.0,0.00,1016.3,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:55,3.9,59,-3.3,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:55,3.9,59,-3.3,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:50,3.9,58,-3.6,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:50,3.9,58,-3.6,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:40,3.8,57,-4.0,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:40,3.8,57,-4.0,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:35,4.0,56,-3.9,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:35,4.0,56,-3.9,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:30,3.7,56,-4.1,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:30,3.7,56,-4.1,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:25,3.7,56,-4.2,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:25,3.7,56,-4.2,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:20,3.8,55,-4.4,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:20,3.8,55,-4.4,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:15,3.7,55,-4.5,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:15,3.7,55,-4.5,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:10,3.8,56,-4.1,0,NA,NA,0.0,0.00,1016.1,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:10,3.8,56,-4.1,0,NA,NA,0.0,0.00,1016.1,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:05,3.8,55,-4.5,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:05,3.8,55,-4.5,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:00,3.6,56,-4.5,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
21:00,3.6,56,-4.5,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:55,3.4,56,-4.6,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:55,3.4,56,-4.6,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:50,3.6,55,-4.6,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:50,3.6,55,-4.6,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:45,3.6,56,-4.4,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:45,3.6,56,-4.4,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:40,3.4,56,-4.5,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:40,3.4,56,-4.5,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:35,3.5,56,-4.4,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:35,3.5,56,-4.4,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:25,3.0,58,-4.4,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:25,3.0,58,-4.4,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:20,3.3,57,-4.4,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:20,3.3,57,-4.4,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:15,3.1,58,-4.4,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:15,3.1,58,-4.4,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:10,3.1,57,-4.5,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:10,3.1,57,-4.5,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:05,3.1,57,-4.6,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:05,3.1,57,-4.6,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:00,2.9,58,-4.5,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
20:00,2.9,58,-4.5,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:55,3.0,57,-4.7,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:55,3.0,57,-4.7,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:50,3.0,58,-4.6,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:50,3.0,58,-4.6,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:45,3.0,57,-4.6,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:45,3.0,57,-4.6,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:40,2.9,57,-4.7,0,NA,NA,0.0,0.00,1016.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:40,2.9,57,-4.7,0,NA,NA,0.0,0.00,1016.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:35,2.9,57,-4.7,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:35,2.9,57,-4.7,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:30,3.0,57,-4.8,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:30,3.0,57,-4.8,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:25,3.1,55,-5.0,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:25,3.1,55,-5.0,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:20,3.0,56,-4.8,0,NA,NA,0.0,0.00,1016.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:20,3.0,56,-4.8,0,NA,NA,0.0,0.00,1016.8,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:15,2.8,57,-4.9,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:15,2.8,57,-4.9,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:10,3.0,55,-5.3,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:10,3.0,55,-5.3,0,NA,NA,0.0,0.00,1016.7,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:05,2.7,55,-5.5,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:05,2.7,55,-5.5,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:00,2.8,54,-5.5,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
19:00,2.8,54,-5.5,0,NA,NA,0.0,0.00,1016.6,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:55,2.8,55,-5.3,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:55,2.8,55,-5.3,0,NA,NA,0.0,0.00,1016.5,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:50,2.8,55,-5.4,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:50,2.8,55,-5.4,0,NA,NA,0.0,0.00,1016.4,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:45,3.0,54,-5.3,0,NA,NA,0.0,0.00,1016.3,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:45,3.0,54,-5.3,0,NA,NA,0.0,0.00,1016.3,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:40,2.7,55,-5.4,0,NA,NA,0.0,0.00,1016.3,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:40,2.7,55,-5.4,0,NA,NA,0.0,0.00,1016.3,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:35,2.8,56,-5.2,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:35,2.8,56,-5.2,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:30,2.6,57,-5.0,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:30,2.6,57,-5.0,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:25,2.7,57,-4.9,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:25,2.7,57,-4.9,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:20,2.6,59,-4.6,0,NA,NA,0.0,0.00,1016.1,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:20,2.6,59,-4.6,0,NA,NA,0.0,0.00,1016.1,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
18:15,2.6,61,-4.2,0,NA,NA,0.0,0.00,1016.2,0,NA,,,NA,,,,,2023-02-09,F-28,Krambatangi
