time,temp2,hum,dew,rain,mean1,dir,rainsum,rainint,press1,rainclass,gust2,road1_surface,road1_freez,road1_status,road1_salt,road2_surface,road2_freez,road2_salt,date,station_id,station_name
23:55,2.6,75,-1.3,1,3.3,304,0.3,0.14,1009.5,1,8.1,-1.1,-0.2,418,0.2,NA,NA,NA,2023-02-09,F-21,Sund
23:50,2.6,74,-1.5,1,3.0,301,0.3,0.02,1009.5,1,8.1,-1.2,-0.2,418,0.2,NA,NA,NA,2023-02-09,F-21,Sund
23:45,2.6,73,-1.6,0,2.9,297,0.3,0.00,1009.8,0,6.2,-1.3,-0.2,428,0.2,NA,NA,NA,2023-02-09,F-21,Sund
23:40,2.7,71,-2.0,0,3.8,296,0.3,0.00,1009.8,0,9.7,-1.3,-0.2,428,0.2,NA,NA,NA,2023-02-09,F-21,Sund
23:35,2.8,69,-2.3,1,4.4,299,0.3,0.02,1009.8,1,9.7,-1.4,-0.2,418,0.2,NA,NA,NA,2023-02-09,F-21,Sund
23:30,2.8,68,-2.6,0,4.0,295,0.3,0.00,1009.9,0,8.7,-1.4,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
23:25,2.9,65,-3.0,0,3.7,294,0.3,0.00,1009.9,0,6.9,-1.5,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
23:20,2.9,63,-3.3,0,3.8,298,0.3,0.00,1010.0,0,6.9,-1.5,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
23:15,3.0,61,-3.8,0,3.6,299,0.3,0.00,1010.0,0,6.8,-1.5,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
23:10,3.0,60,-4.0,0,3.4,301,0.3,0.00,1010.1,0,7.5,-1.6,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
23:05,3.0,59,-4.3,0,3.9,306,0.3,0.00,1010.2,0,8.9,-1.6,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
23:00,3.0,59,-4.3,0,4.0,306,0.3,0.00,1010.3,0,8.9,-1.6,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
22:55,2.8,59,-4.5,0,3.9,302,0.3,0.00,1010.2,0,7.8,-1.7,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
22:50,2.8,58,-4.6,0,3.6,300,0.3,0.00,1010.5,0,7.4,-1.7,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
22:45,2.7,59,-4.6,0,3.6,303,0.3,0.00,1010.5,0,7.6,-1.7,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
22:40,2.7,57,-5.0,0,3.6,297,0.3,0.00,1010.6,0,7.6,-1.8,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
22:35,2.8,56,-5.1,0,3.9,286,0.3,0.00,1010.6,0,8.4,-1.8,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
22:30,2.9,55,-5.3,0,4.1,290,0.3,0.00,1010.9,0,8.4,-1.8,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
22:25,2.6,55,-5.4,0,4.2,297,0.3,0.00,1011.1,0,7.9,-1.8,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
22:20,2.7,54,-5.5,0,4.7,296,0.3,0.00,1010.9,0,9.6,-1.8,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
22:15,2.7,53,-5.9,0,4.2,287,0.3,0.00,1011.0,0,9.6,-1.8,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
22:10,2.8,52,-6.0,0,3.4,282,0.3,0.00,1010.9,0,6.9,-1.8,-0.2,28,0.1,NA,NA,NA,2023-02-09,F-21,Sund
22:05,2.8,53,-5.8,0,2.8,284,0.3,0.00,1010.9,0,7.1,-1.8,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
22:00,2.7,58,-4.8,0,2.8,279,0.3,0.00,1011.0,0,7.1,-1.8,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
21:55,2.8,59,-4.5,0,2.7,275,0.3,0.00,1011.1,0,5.8,-1.7,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
21:50,2.6,59,-4.6,0,3.0,287,0.3,0.00,1011.0,0,6.4,-1.8,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
21:45,2.5,58,-4.8,0,4.2,282,0.3,0.00,1011.2,0,10.4,-1.8,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
21:40,2.8,56,-5.0,0,3.9,275,0.3,0.00,1011.1,0,10.4,-1.8,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
21:35,2.6,57,-5.0,0,2.7,275,0.3,0.00,1011.2,0,6.1,-1.8,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
21:30,2.5,57,-5.2,0,2.2,269,0.3,0.00,1011.3,0,6.1,-1.9,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
21:25,2.5,57,-5.1,0,2.7,270,0.3,0.00,1011.3,0,6.2,-1.9,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
21:20,2.4,57,-5.3,0,3.1,274,0.3,0.00,1011.4,0,6.2,-1.9,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
21:15,2.2,57,-5.3,0,2.8,280,0.3,0.00,1011.3,0,5.4,-1.9,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
21:10,2.2,58,-5.3,0,2.8,279,0.3,0.00,1011.3,0,4.9,-2.0,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
21:05,2.1,57,-5.6,0,2.4,270,0.3,0.00,1011.3,0,4.9,-2.0,-0.2,28,0.2,NA,NA,NA,2023-02-09,F-21,Sund
